Datetime,producers,consumers,TaskId,ServiceName,ClusterName,AvailabilityZone,Timestamp,CpuUtilized,CpuReserved,MemoryUtilized,MemoryReserved,NetworkRxBytes,NetworkRxDropped,NetworkRxErrors,NetworkRxPackets,NetworkTxBytes,NetworkTxDropped,NetworkTxErrors,NetworkTxPackets,EphemeralStorageReserved,dnsName,redis_time
2022-03-24 06:43:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104180000,3913.0170833333336,4096.0,1999,8192,6477140,0,0,69857535,20407575,0,0,154763850,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:42:39
2022-03-24 06:43:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104180000,1669.5095312499998,4096.0,1864,8192,5852322,0,0,35834277,19504424,0,0,78153836,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:42:40
2022-03-24 06:43:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104180000,1100.9179166666665,2048.0,1270,4096,249791,0,0,4600720,357596,0,0,5531368,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:43:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104180000,3.3780590311686196,4096.0,72,8192,1733,0,0,170725,1376,0,0,24918,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:42:41
2022-03-24 06:43:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104180000,1275.3296354166666,2048.0,2161,4096,417662,0,0,10148580,271100,0,0,12077153,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:42:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104120000,2.253409118652344,4096.0,72,8192,1763,0,0,170301,1402,0,0,24476,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:41:41
2022-03-24 06:42:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104120000,3924.8803125,4096.0,1983,8192,6405604,0,0,68210439,20130677,0,0,150940030,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:41:39
2022-03-24 06:42:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104120000,1669.86359375,4096.0,1864,8192,5870643,0,0,34265588,19552682,0,0,74579469,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:41:40
2022-03-24 06:42:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104120000,1103.1379166666666,2048.0,1253,4096,246728,0,0,4424343,353309,0,0,5301405,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:42:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104120000,1076.5941666666665,2048.0,2030,4096,427492,0,0,9962663,276507,0,0,11858131,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:41:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104060000,1083.0179427083333,2048.0,2008,4096,420492,0,0,9774964,279447,0,0,11637449,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:41:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104060000,2.4247966512044274,4096.0,71,8192,1700,0,0,169875,1333,0,0,24036,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:40:41
2022-03-24 06:41:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104060000,3891.148854166667,4096.0,2010,8192,6468126,0,0,66559129,20365605,0,0,147119472,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:40:37
2022-03-24 06:41:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104060000,1094.5346093750002,2048.0,1274,4096,255574,0,0,4248390,365893,0,0,5073390,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:41:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104060000,1721.5429166666665,4096.0,1864,8192,5853205,0,0,32690151,19494938,0,0,70996814,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:40:40
2022-03-24 06:40:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648104000000,1643.31515625,4096.0,1863,8192,5866210,0,0,31119885,19547822,0,0,67418468,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:39:40
2022-03-24 06:40:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648104000000,1175.1965364583334,2048.0,1938,4096,433285,0,0,9586863,278306,0,0,11415560,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:40:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648104000000,2.750406951904297,4096.0,70,8192,1742,0,0,169466,1383,0,0,23609,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:39:36
2022-03-24 06:40:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648104000000,1080.11609375,2048.0,1270,4096,241870,0,0,4069110,345257,0,0,4841757,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:40:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648104000000,3916.912916666666,4096.0,2004,8192,6488627,0,0,64910891,20431443,0,0,143295329,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:39:36
2022-03-24 06:39:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103940000,1660.6192708333335,4096.0,1863,8192,5885529,0,0,29547762,19619115,0,0,63834570,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:38:40
2022-03-24 06:39:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103940000,1122.6398177083336,2048.0,1269,4096,247630,0,0,3895993,353511,0,0,4616356,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:39:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103940000,1138.74390625,2048.0,1922,4096,453720,0,0,9396713,288976,0,0,11192636,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:39:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103940000,3916.5767708333333,4096.0,2001,8192,6498701,0,0,63257729,20458546,0,0,139461054,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:38:37
2022-03-24 06:39:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103940000,2.55740000406901,4096.0,70,8192,1702,0,0,169043,1341,0,0,23167,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:38:36
2022-03-24 06:38:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103880000,1126.62046875,2048.0,1266,4096,248415,0,0,3720192,357736,0,0,4387684,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:38:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103880000,3914.7401041666667,4096.0,1998,8192,6506795,0,0,61604471,20466450,0,0,135628036,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:37:40
2022-03-24 06:38:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103880000,973.2720833333333,2048.0,1864,4096,414575,0,0,9202089,281185,0,0,10963994,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:38:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103880000,2.4357593282063803,4096.0,69,8192,1739,0,0,168633,1379,0,0,22735,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:37:36
2022-03-24 06:38:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103880000,1701.2925000000002,4096.0,1863,8192,5893141,0,0,27971348,19628787,0,0,60240524,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:37:40
2022-03-24 06:37:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103820000,3906.4170833333337,4096.0,1996,8192,6528731,0,0,59944191,20540926,0,0,131783474,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:36:39
2022-03-24 06:37:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103820000,1011.5319010416666,2048.0,1847,4096,449032,0,0,9010570,288073,0,0,10738067,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:37:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103820000,1723.080885416667,4096.0,1863,8192,5894274,0,0,26390967,19634456,0,0,56646656,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:36:40
2022-03-24 06:37:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103820000,1134.379921875,2048.0,1260,4096,244186,0,0,3545387,350581,0,0,4159778,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:37:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103820000,2.8093736267089846,4096.0,69,8192,1734,0,0,168210,1376,0,0,22292,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:36:36
2022-03-24 06:36:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103760000,3930.3007291666668,4096.0,1975,8192,6486245,0,0,58283508,20416933,0,0,127937777,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:35:36
2022-03-24 06:36:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103760000,1108.8900781250002,2048.0,1263,4096,246235,0,0,3371558,350848,0,0,3933827,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:36:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103760000,2.658713938395182,4096.0,68,8192,1760,0,0,167789,1389,0,0,21848,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:35:36
2022-03-24 06:36:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103760000,1634.83140625,4096.0,1863,8192,5895005,0,0,24811839,19645609,0,0,53051351,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:35:40
2022-03-24 06:36:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103760000,1150.5193489583335,2048.0,1854,4096,433905,0,0,8816554,296205,0,0,10508693,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:35:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103700000,1099.2466927083335,2048.0,1429,4096,250868,0,0,3197540,357536,0,0,3708183,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:35:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103700000,1049.6074739583335,2048.0,1769,4096,463407,0,0,8615458,301044,0,0,10271224,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:35:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103700000,2.4109473673502606,4096.0,68,8192,1763,0,0,167320,1397,0,0,21361,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:34:36
2022-03-24 06:35:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103700000,3917.4673958333333,4096.0,2007,8192,6535027,0,0,56621045,20578519,0,0,124089329,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:34:38
2022-03-24 06:35:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103700000,1658.8804687499999,4096.0,1863,8192,5904281,0,0,23228153,19678100,0,0,49449552,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:34:40
2022-03-24 06:34:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103640000,2.552711435953776,4096.0,67,8192,1801,0,0,166854,1437,0,0,20870,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:33:36
2022-03-24 06:34:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103640000,3916.6854166666667,4096.0,2004,8192,6523829,0,0,54955943,20516376,0,0,120231963,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:33:36
2022-03-24 06:34:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103640000,1719.06703125,4096.0,1863,8192,5909708,0,0,21643340,19695739,0,0,45841276,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:33:40
2022-03-24 06:34:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103640000,1046.719375,2048.0,1666,4096,468202,0,0,8412350,305964,0,0,10031220,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:34:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103640000,1123.095859375,2048.0,1377,4096,252276,0,0,3020826,360277,0,0,3479329,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:33:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103580000,2.5518555704752606,4096.0,67,8192,1791,0,0,166375,1426,0,0,20372,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:32:36
2022-03-24 06:33:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103580000,1134.5993749999998,2048.0,1211,4096,246711,0,0,2840656,350879,0,0,3246004,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:33:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103580000,1122.2376822916667,2048.0,1625,4096,475332,0,0,8207346,313187,0,0,9787522,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:33:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103580000,3910.7221875,4096.0,2002,8192,6556701,0,0,53290522,20642548,0,0,116374525,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:32:37
2022-03-24 06:33:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103580000,1728.12375,4096.0,1863,8192,5922681,0,0,20057153,19719025,0,0,42231923,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:32:40
2022-03-24 06:32:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103520000,1107.825703125,2048.0,1587,4096,481366,0,0,7998223,317530,0,0,9538083,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:32:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103520000,2.5164594014485675,4096.0,67,8192,1765,0,0,165894,1397,0,0,19873,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:31:36
2022-03-24 06:32:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103520000,1098.8007291666668,2048.0,1466,4096,252469,0,0,2666864,363673,0,0,3019707,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:32:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103520000,1678.3247395833332,4096.0,1863,8192,5926130,0,0,18464840,19734563,0,0,38614334,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:31:40
2022-03-24 06:32:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103520000,3923.2564583333333,4096.0,2004,8192,6539590,0,0,51618376,20569519,0,0,112506686,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:31:40
2022-03-24 06:31:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103460000,1735.9555729166666,4096.0,1862,8192,5929534,0,0,16870060,19744815,0,0,34991333,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:30:35
2022-03-24 06:31:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103460000,3937.1121875000003,4096.0,1999,8192,6517321,0,0,49943558,20491692,0,0,108632182,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:30:37
2022-03-24 06:31:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103460000,1116.4995833333335,2048.0,1364,4096,246208,0,0,2487484,350588,0,0,2786405,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:31:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103460000,1072.7405208333332,2048.0,1510,4096,478319,0,0,7785972,316135,0,0,9285284,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:31:00,0,0,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103460000,2.7405139160156247,4096.0,65,8192,1751,0,0,165426,1392,0,0,19385,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,2022-03-24 06:30:36
2022-03-24 06:30:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103400000,1111.5414062500001,2048.0,1309,4096,249074,0,0,2313247,355952,0,0,2560687,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:30:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103400000,3944.051770833333,4096.0,1996,8192,6538659,0,0,48267132,20558439,0,0,104758011,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:29:38
2022-03-24 06:30:00,,,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103400000,71.1177098083496,4096.0,59,8192,33307,0,0,164962,2784,0,0,18898,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,
2022-03-24 06:30:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103400000,1029.342421875,2048.0,1348,4096,470581,0,0,7574508,311543,0,0,9033911,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:30:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103400000,1675.9195833333333,4096.0,1862,8192,5927513,0,0,15273242,19749204,0,0,31362687,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:29:35
2022-03-24 06:29:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103340000,3932.9340625,4096.0,1996,8192,6490150,0,0,46588391,20367132,0,0,100874802,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:28:37
2022-03-24 06:29:00,,,8b7d8ded7c9d4ec8a7268886902a1c9b,kl-research-live-sfu,kl-research,ap-northeast-2a,1648103340000,0.0,4096.0,0,8192,0,0,0,0,0,0,0,0,21.47,ip-172-19-193-142.ap-northeast-2.compute.internal,
2022-03-24 06:29:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103340000,1106.6442708333334,2048.0,1320,4096,247221,0,0,2135977,350097,0,0,2331062,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:29:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103340000,1072.7083333333333,2048.0,1280,4096,469045,0,0,7367197,310185,0,0,8787524,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:29:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103340000,1689.1426041666666,4096.0,1862,8192,5928883,0,0,13677935,19754817,0,0,27729974,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:28:35
2022-03-24 06:28:00,498,1872,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103280000,3930.682083333333,4096.0,2004,8192,6515061,0,0,44907334,20479239,0,0,96997412,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:27:38
2022-03-24 06:28:00,456,1734,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103280000,1702.2705729166667,4096.0,1862,8192,5922642,0,0,12078793,19735894,0,0,24093468,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:27:35
2022-03-24 06:28:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103280000,1131.1880468749998,2048.0,1197,4096,245634,0,0,1960848,350182,0,0,2104880,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:28:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103280000,1041.3318489583335,2048.0,1292,4096,469866,0,0,7158562,314991,0,0,8538661,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:27:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103220000,1122.922890625,2048.0,1422,4096,250719,0,0,1787713,355614,0,0,1881504,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:27:00,490,1778,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103220000,3927.770520833333,4096.0,1988,8192,6517651,0,0,43227364,20453907,0,0,93111222,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:26:35
2022-03-24 06:27:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103220000,1122.4954427083333,2048.0,1272,4096,500532,0,0,6948165,329550,0,0,8288069,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:27:00,452,1668,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103220000,1717.7153645833332,4096.0,1857,8192,5918942,0,0,10480261,19685343,0,0,20455789,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:26:35
2022-03-24 06:26:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103160000,1120.57921875,2048.0,1153,4096,559274,0,0,6731707,372216,0,0,8029460,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:26:00,442,1538,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103160000,3802.8534375,4096.0,1863,8192,6331560,0,0,41551238,19130980,0,0,89234803,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:25:35
2022-03-24 06:26:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103160000,1102.5407552083334,2048.0,1258,4096,269795,0,0,1612098,355944,0,0,1654021,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
2022-03-24 06:26:00,412,1526,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103160000,1687.6873958333333,4096.0,1766,8192,5711002,0,0,8878571,18533377,0,0,16820439,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:25:35
2022-03-24 06:25:00,,,4d454d944227411b908057c1a71032fc,kl-research-live-sfu-gateway,kl-research,ap-northeast-2c,1648103100000,1058.1092708333333,2048.0,1052,4096,518292,0,0,6517836,341833,0,0,7773451,21.47,ip-172-19-148-46.ap-northeast-2.compute.internal,
2022-03-24 06:25:00,396,1388,c7d35ff1ddda4377a3a30ddf41e91c59,kl-research-live-sfu,kl-research,ap-northeast-2c,1648103100000,3529.2954166666664,4096.0,1649,8192,5848501,0,0,39969405,16845456,0,0,85667263,21.47,ip-172-19-232-62.ap-northeast-2.compute.internal,2022-03-24 06:24:35
2022-03-24 06:25:00,370,1318,3afe4ddd503e4a94adbf60ebe5466054,kl-research-live-sfu,kl-research,ap-northeast-2b,1648103100000,1398.6230208333334,4096.0,1595,8192,5263684,0,0,7362060,16633740,0,0,13421834,21.47,ip-172-19-218-74.ap-northeast-2.compute.internal,2022-03-24 06:24:35
2022-03-24 06:25:00,,,3de5573ab5214e279a551628ec15c34a,kl-research-live-backend,kl-research,ap-northeast-2a,1648103100000,1113.2084895833334,2048.0,1122,4096,255409,0,0,1439591,333905,0,0,1429539,21.47,ip-172-19-37-179.ap-northeast-2.compute.internal,
